Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
AP012306.1	3404359	3405489		plus	TDP-4-oxo-6-deoxy-D-glucose transaminase	rffA	0	protein-coding		BAL40373.1	376	ECMDS42_3229
AP012306.1	3405491	3406741		plus	O-antigen translocase	wzxE	0	protein-coding		BAL40374.1	416	ECMDS42_3230
AP012306.1	3406738	3407817		plus	TDP-Fuc4NAc:lipidII transferase	rffT	0	protein-coding		BAL40375.1	359	ECMDS42_3231
AP012306.1	3407814	3409166		plus	predicted Wzy protein	wzyE	0	protein-coding		BAL40376.1	450	ECMDS42_3232
AP012306.1	3409169	3409909		plus	UDP-N-acetyl-D-mannosaminuronic acid transferase	rffM	0	protein-coding		BAL40377.1	246	ECMDS42_3233
AP012306.1	3410100	3411485		plus	predicted transporter	yifK	0	protein-coding		BAL40378.1	461	ECMDS42_3234
AP012306.1	3411588	3411664		plus	tRNA-Arg	argX	0	tRNA				ECMDS42_3235
AP012306.1	3411722	3411798		plus	tRNA-His	hisR	0	tRNA				ECMDS42_3236
AP012306.1	3411819	3411905		plus	tRNA-Leu	leuT	0	tRNA				ECMDS42_3237
AP012306.1	3411948	3412024		plus	tRNA-Pro	proM	0	tRNA				ECMDS42_3238
AP012306.1	3412171	3413406		plus	predicted regulator of arylsulfatase activity	aslB	0	protein-coding		BAL40379.1	411	ECMDS42_3239
AP012306.1	3413565	3415220		minus	acrylsulfatase-like enzyme	aslA	0	protein-coding		BAL40380.1	551	ECMDS42_3240
AP012306.1	3415645	3415816		plus	uncharacterized gene	ryiA	0	misc_RNA				ECMDS42_3241
AP012306.1	3415899	3417095		minus	predicted protoheme IX synthesis protein	hemY	0	protein-coding		BAL40381.1	398	ECMDS42_3242
AP012306.1	3417098	3418279		minus	uroporphyrinogen III methylase	hemX	0	protein-coding		BAL40382.1	393	ECMDS42_3243
AP012306.1	3418301	3419041		minus	uroporphyrinogen III synthase	hemD	0	protein-coding		BAL40383.1	246	ECMDS42_3244
AP012306.1	3419038	3419979		minus	hydroxymethylbilane synthase	hemC	0	protein-coding		BAL40384.1	313	ECMDS42_3245
AP012306.1	3420366	3422912		plus	adenylate cyclase	cyaA	0	protein-coding		BAL40385.1	848	ECMDS42_3246
AP012306.1	3422952	3423272		minus	frataxin, iron-binding and oxidizing protein	cyaY	0	protein-coding		BAL40386.1	106	ECMDS42_3247
AP012306.1	3423063	3423548		plus	predicted protein	yzcX	0	protein-coding		BAL40387.1	161	ECMDS42_3248
AP012306.1	3423735	3423938		plus	predicted lipoprotein	yifL	0	protein-coding		BAL40388.1	67	ECMDS42_3249
AP012306.1	3423975	3424799		plus	diaminopimelate epimerase	dapF	0	protein-coding		BAL40389.1	274	ECMDS42_3250
AP012306.1	3424796	3425503		plus	conserved protein	yigA	0	protein-coding		BAL40390.1	235	ECMDS42_3251
AP012306.1	3425500	3426396		plus	site-specific tyrosine recombinase	xerC	0	protein-coding		BAL40391.1	298	ECMDS42_3252
AP012306.1	3426396	3427112		plus	predicted hydrolase	yigB	0	protein-coding		BAL40392.1	238	ECMDS42_3253
AP012306.1	3427196	3429358		plus	DNA-dependent ATPase I and helicase II	uvrD	0	protein-coding		BAL40393.1	720	ECMDS42_3254
AP012306.1	3429505	3430269		minus	predicted protein	yigE	0	protein-coding		BAL40394.1	254	ECMDS42_3255
AP012306.1	3430639	3431589		plus	magnesium/nickel/cobalt transporter	corA	0	protein-coding		BAL40395.1	316	ECMDS42_3256
AP012306.1	3431632	3432012		minus	conserved inner membrane protein	yigF	0	protein-coding		BAL40396.1	126	ECMDS42_3257
AP012306.1	3432026	3432406		minus	predicted inner membrane protein	yigG	0	protein-coding		BAL40397.1	126	ECMDS42_3258
AP012306.1	3432501	3433391		minus	predicted chloramphenical resistance permease	rarD	0	protein-coding		BAL40398.1	296	ECMDS42_3259
AP012306.1	3433443	3433910		minus	conserved protein	yigI	0	protein-coding		BAL40399.1	155	ECMDS42_3260
AP012306.1	3434075	3434944		plus	outer membrane phospholipase A	pldA	0	protein-coding		BAL40400.1	289	ECMDS42_3261
AP012306.1	3435077	3436906		plus	ATP-dependent DNA helicase	recQ	0	protein-coding		BAL40401.1	609	ECMDS42_3262
AP012306.1	3436970	3437590		plus	threonine efflux system	rhtC	0	protein-coding		BAL40402.1	206	ECMDS42_3263
AP012306.1	3437652	3438272		minus	neutral amino-acid efflux system	rhtB	0	protein-coding		BAL40403.1	206	ECMDS42_3264
AP012306.1	3438383	3439405		plus	lysophospholipase L(2)	pldB	0	protein-coding		BAL40404.1	340	ECMDS42_3265
AP012306.1	3439413	3440213		plus	predicted hydrolase	yigL	0	protein-coding		BAL40405.1	266	ECMDS42_3266
AP012306.1	3440289	3441188		plus	predicted inner membrane protein	yigM	0	protein-coding		BAL40406.1	299	ECMDS42_3267
AP012306.1	3441076	3442029		minus	DNA-binding transcriptional activator, homocysteine-binding	metR	0	protein-coding		BAL40407.1	317	ECMDS42_3268
AP012306.1	3442266	3444527		plus	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase	metE	0	protein-coding		BAL40408.1	753	ECMDS42_3269
AP012306.1	3444567	3445382		minus	predicted hydrolase	ysgA	0	protein-coding		BAL40409.1	271	ECMDS42_3270
AP012306.1	3445644	3446405		plus	uridine phosphorylase	udp	0	protein-coding		BAL40410.1	253	ECMDS42_3271
AP012306.1	3446546	3447973		plus	predicted recombination limiting protein	rmuC	0	protein-coding		BAL40411.1	475	ECMDS42_3272
AP012306.1	3448068	3448823		plus	bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinone methylase/S-adenosylmethionine:2-DMK methyltransferase	ubiE	0	protein-coding		BAL40412.1	251	ECMDS42_3273
AP012306.1	3448837	3449442		plus	conserved protein	yigP	0	protein-coding		BAL40413.1	201	ECMDS42_3274
AP012306.1	3449439	3451079		plus	2-octaprenylphenol hydroxylase	ubiB	0	protein-coding		BAL40414.1	546	ECMDS42_3275
AP012306.1	3451158	3451427		plus	tatABCE protein translocation system subunit	tatA	0	protein-coding		BAL40415.1	89	ECMDS42_3276
AP012306.1	3451431	3451946		plus	tatABCE protein translocation system subunit	tatB	0	protein-coding		BAL40416.1	171	ECMDS42_3277
AP012306.1	3451949	3452725		plus	tatABCE protein translocation system subunit	tatC	0	protein-coding		BAL40417.1	258	ECMDS42_3278
AP012306.1	3452767	3453549		plus	DNase, magnesium-dependent	tatD	0	protein-coding		BAL40418.1	260	ECMDS42_3279
AP012306.1	3453546	3454034		minus	DNA-binding transcriptional antiterminator	rfaH	0	protein-coding		BAL40419.1	162	ECMDS42_3280
AP012306.1	3454201	3455694		plus	3-octaprenyl-4-hydroxybenzoate decarboxylase	ubiD	0	protein-coding		BAL40420.1	497	ECMDS42_3281
AP012306.1	3455740	3456441		plus	flavin reductase	fre	0	protein-coding		BAL40421.1	233	ECMDS42_3282
AP012306.1	3456822	3457985		minus	3-ketoacyl-CoA thiolase	fadA	0	protein-coding		BAL40422.1	387	ECMDS42_3283
AP012306.1	3457995	3460184		minus	fused 3-hydroxybutyryl-CoA epimerase/delta(3)-cis-delta(2)-trans-enoyl-CoA isomerase/enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase	fadB	0	protein-coding		BAL40423.1	729	ECMDS42_3284
AP012306.1	3460374	3461705		plus	proline dipeptidase	pepQ	0	protein-coding		BAL40424.1	443	ECMDS42_3285
AP012306.1	3461705	3462319		plus	predicted elongation factor	yigZ	0	protein-coding		BAL40425.1	204	ECMDS42_3286
AP012306.1	3462358	3463809		plus	potassium transporter	trkH	0	protein-coding		BAL40426.1	483	ECMDS42_3287
AP012306.1	3463821	3464366		plus	protoporphyrin oxidase, flavoprotein	hemG	0	protein-coding		BAL40427.1	181	ECMDS42_3288
AP012306.1	3464744	3466285		plus	16S ribosomal RNA (rrnA)	rrsA	0	rRNA				ECMDS42_3289
AP012306.1	3466354	3466430		plus	tRNA-Ile	ileT	0	tRNA				ECMDS42_3290
AP012306.1	3466473	3466548		plus	tRNA-Ala	alaT	0	tRNA				ECMDS42_3291
AP012306.1	3466732	3469636		plus	23S ribosomal RNA (rrlA)	rrlA	0	rRNA				ECMDS42_3292
AP012306.1	3469730	3469849		plus	5S ribosomal RNA (rrfA)	rrfA	0	rRNA				ECMDS42_3293
AP012306.1	3470119	3470631		minus	molybdopterin-guanine dinucleotide biosynthesis protein B	mobB	0	protein-coding		BAL40428.1	170	ECMDS42_3294
AP012306.1	3470628	3471212		minus	molybdopterin-guanine dinucleotide synthase	mobA	0	protein-coding		BAL40429.1	194	ECMDS42_3295
AP012306.1	3471282	3471551		plus	conserved protein	yihD	0	protein-coding		BAL40430.1	89	ECMDS42_3296
AP012306.1	3471628	3472614		plus	predicted kinase	yihE	0	protein-coding		BAL40431.1	328	ECMDS42_3297
AP012306.1	3472631	3473257		plus	periplasmic protein disulfide isomerase I	dsbA	0	protein-coding		BAL40432.1	208	ECMDS42_3298
AP012306.1	3473412	3474842		plus	conserved protein	yihF	0	protein-coding		BAL40433.1	476	ECMDS42_3299
AP012306.1	3474883	3475815		minus	predicted endonuclease	yihG	0	protein-coding		BAL40434.1	310	ECMDS42_3300
AP012306.1	3476179	3478965		plus	fused DNA polymerase I 5'->3' exonuclease/3'->5' polymerase/3'->5' exonuclease	polA	0	protein-coding		BAL40435.1	928	ECMDS42_3301
AP012306.1	3479112	3479220		plus	uncharacterized gene	spf	0	misc_RNA				ECMDS42_3302
AP012306.1	3479346	3479942		minus	GTP-binding protein	yihA	0	protein-coding		BAL40436.1	198	ECMDS42_3303
AP012306.1	3480249	3480493		plus	uncharacterized gene	csrC	0	misc_RNA				ECMDS42_3304
AP012306.1	3480560	3481069		plus	conserved protein	yihI	0	protein-coding		BAL40437.1	169	ECMDS42_3305
AP012306.1	3481258	3482631		plus	coproporphyrinogen III oxidase, SAM and NAD(P)H dependent, oxygen-independent	hemN	0	protein-coding		BAL40438.1	457	ECMDS42_3306
AP012306.1	3483082	3484491		minus	fused DNA-binding response regulator in two-component regulatory system with GlnL, nitrogen regulator I	glnG	0	protein-coding		BAL40439.1	469	ECMDS42_3307
AP012306.1	3484503	3485552		minus	sensory kinase in two-component regulatory system with GlnG	glnL	0	protein-coding		BAL40440.1	349	ECMDS42_3308
AP012306.1	3485838	3487247		minus	glutamine synthetase	glnA	0	protein-coding		BAL40441.1	469	ECMDS42_3309
AP012306.1	3487620	3489443		plus	GTP-binding protein	bipA	0	protein-coding		BAL40442.1	607	ECMDS42_3310
AP012306.1	3489660	3490370		plus	predicted DNA-binding transcriptional regulator	yihL	0	protein-coding		BAL40443.1	236	ECMDS42_3311
AP012306.1	3490378	3491358		plus	predicted sugar phosphate isomerase	yihM	0	protein-coding		BAL40444.1	326	ECMDS42_3312
AP012306.1	3491460	3492725		plus	predicted transporter	yihN	0	protein-coding		BAL40445.1	421	ECMDS42_3313
AP012306.1	3492816	3493508		minus	predicted outer membrane porin L	ompL	0	protein-coding		BAL40446.1	230	ECMDS42_3314
AP012306.1	3493576	3494979		minus	predited transporter	yihO	0	protein-coding		BAL40447.1	467	ECMDS42_3315
AP012306.1	3495022	3496428		minus	predicted transporter	yihP	0	protein-coding		BAL40448.1	468	ECMDS42_3316
AP012306.1	3496453	3498489		minus	alpha-glucosidase	yihQ	0	protein-coding		BAL40449.1	678	ECMDS42_3317
AP012306.1	3498688	3499614		minus	predicted aldose-1-epimerase	yihR	0	protein-coding		BAL40450.1	308	ECMDS42_3318
AP012306.1	3499728	3500969		minus	predicted glucosamine isomerase	yihS	0	protein-coding		BAL40451.1	413	ECMDS42_3319
AP012306.1	3500986	3501864		minus	predicted aldolase	yihT	0	protein-coding		BAL40452.1	292	ECMDS42_3320
AP012306.1	3501888	3502784		minus	predicted oxidoreductase with NAD(P)-binding Rossmann-fold domain	yihU	0	protein-coding		BAL40453.1	298	ECMDS42_3321
AP012306.1	3502952	3503848		plus	predicted sugar kinase	yihV	0	protein-coding		BAL40454.1	298	ECMDS42_3322
AP012306.1	3503882	3504667		plus	predicted DNA-binding transcriptional regulator	yihW	0	protein-coding		BAL40455.1	261	ECMDS42_3323
AP012306.1	3504766	3505365		plus	predicted hydrolase	yihX	0	protein-coding		BAL40456.1	199	ECMDS42_3324
AP012306.1	3505359	3506231		plus	tRNA processing exoribonuclease BN	rbn	0	protein-coding		BAL40457.1	290	ECMDS42_3325
AP012306.1	3506228	3506665		plus	D-Tyr-tRNA(Tyr) deacylase	dtd	0	protein-coding		BAL40458.1	145	ECMDS42_3326
AP012306.1	3506662	3507651		plus	predicted acetyltransferase	yiiD	0	protein-coding		BAL40459.1	329	ECMDS42_3327
AP012306.1	3508504	3508722		plus	predicted transcriptional regulator	yiiE	0	protein-coding		BAL40460.1	72	ECMDS42_3328
AP012306.1	3508964	3509182		plus	conserved protein	yiiF	0	protein-coding		BAL40461.1	72	ECMDS42_3329
AP012306.1	3509512	3510441		minus	formate dehydrogenase formation protein	fdhE	0	protein-coding		BAL40462.1	309	ECMDS42_3330
AP012306.1	3510438	3511073		minus	formate dehydrogenase-O, cytochrome b556 subunit	fdoI	0	protein-coding		BAL40463.1	211	ECMDS42_3331
AP012306.1	3511070	3511972		minus	formate dehydrogenase-O, Fe-S subunit	fdoH	0	protein-coding		BAL40464.1	300	ECMDS42_3332
AP012306.1	3511985	3515035		minus	formate dehydrogenase-O, large subunit	fdoG	0	protein-coding		BAL40465.1	1016	ECMDS42_3333
AP012306.1	3515229	3516062		plus	formate dehydrogenase formation protein	fdhD	0	protein-coding		BAL40466.1	277	ECMDS42_3334
AP012306.1	3516215	3517270		plus	conserved protein	yiiG	0	protein-coding		BAL40467.1	351	ECMDS42_3335
AP012306.1	3517320	3519068		minus	predicted regulator	frvR	0	protein-coding		BAL40468.1	582	ECMDS42_3336
AP012306.1	3519068	3520138		minus	predicted endo-1,4-beta-glucanase	frvX	0	protein-coding		BAL40469.1	356	ECMDS42_3337
AP012306.1	3520128	3521579		minus	fused predicted PTS enzyme IIBC components	frvB	0	protein-coding		BAL40470.1	483	ECMDS42_3338
AP012306.1	3521590	3522036		minus	predicted enzyme IIA component of PTS	frvA	0	protein-coding		BAL40471.1	148	ECMDS42_3339
AP012306.1	3522337	3522651		minus	L-rhamnose mutarotase	yiiL	0	protein-coding		BAL40472.1	104	ECMDS42_3340
AP012306.1	3522661	3523485		minus	rhamnulose-1-phosphate aldolase	rhaD	0	protein-coding		BAL40473.1	274	ECMDS42_3341
AP012306.1	3523936	3525195		minus	L-rhamnose isomerase	rhaA	0	protein-coding		BAL40474.1	419	ECMDS42_3342
AP012306.1	3525192	3526661		minus	rhamnulokinase	rhaB	0	protein-coding		BAL40475.1	489	ECMDS42_3343
AP012306.1	3526949	3527785		plus	DNA-binding transcriptional activator, L-rhamnose-binding	rhaS	0	protein-coding		BAL40476.1	278	ECMDS42_3344
AP012306.1	3527769	3528707		plus	DNA-binding transcriptional activator, L-rhamnose-binding	rhaR	0	protein-coding		BAL40477.1	312	ECMDS42_3345
AP012306.1	3528704	3529738		minus	L-rhamnose:proton symporter	rhaT	0	protein-coding		BAL40478.1	344	ECMDS42_3346
AP012306.1	3530023	3530643		plus	superoxide dismutase, Mn	sodA	0	protein-coding		BAL40479.1	206	ECMDS42_3347
AP012306.1	3530903	3531886		plus	2-keto-3-deoxy-D-gluconate transporter	kdgT	0	protein-coding		BAL40480.1	327	ECMDS42_3348
AP012306.1	3532035	3532709		plus	conserved protein	yiiM	0	protein-coding		BAL40481.1	224	ECMDS42_3349
AP012306.1	3532815	3534188		minus	sensory histidine kinase in two-component regulatory system with CpxR	cpxA	0	protein-coding		BAL40482.1	457	ECMDS42_3350
AP012306.1	3534185	3534883		minus	DNA-binding response regulator in two-component regulatory system with CpxA	cpxR	0	protein-coding		BAL40483.1	232	ECMDS42_3351
AP012306.1	3535033	3535533		plus	periplasmic protein combats stress	cpxP	0	protein-coding		BAL40484.1	166	ECMDS42_3352
AP012306.1	3535682	3536584		plus	zinc transporter	fieF	0	protein-coding		BAL40485.1	300	ECMDS42_3353
AP012306.1	3536765	3537727		plus	6-phosphofructokinase I	pfkA	0	protein-coding		BAL40486.1	320	ECMDS42_3354
AP012306.1	3538047	3539036		plus	sulfate transporter subunit	sbp	0	protein-coding		BAL40487.1	329	ECMDS42_3355
AP012306.1	3539143	3539898		plus	CDP-diacylglycerol phosphotidylhydrolase	cdh	0	protein-coding		BAL40488.1	251	ECMDS42_3356
AP012306.1	3539953	3540720		minus	triosephosphate isomerase	tpiA	0	protein-coding		BAL40489.1	255	ECMDS42_3357
AP012306.1	3540828	3541427		minus	conserved protein	yiiQ	0	protein-coding		BAL40490.1	199	ECMDS42_3358
AP012306.1	3541528	3541968		plus	conserved inner membrane protein	yiiR	0	protein-coding		BAL40491.1	146	ECMDS42_3359
AP012306.1	3542180	3542479		plus	conserved protein	yiiS	0	protein-coding		BAL40492.1	99	ECMDS42_3360
AP012306.1	3542506	3542934		plus	stress-induced protein	yiiT	0	protein-coding		BAL40493.1	142	ECMDS42_3361
AP012306.1	3542939	3543685		minus	ferredoxin-NADP reductase	fpr	0	protein-coding		BAL40494.1	248	ECMDS42_3362
AP012306.1	3543782	3544792		minus	fructose 1,6-bisphosphatase II	glpX	0	protein-coding		BAL40495.1	336	ECMDS42_3363
AP012306.1	3544927	3546435		minus	glycerol kinase	glpK	0	protein-coding		BAL40496.1	502	ECMDS42_3364
AP012306.1	3546458	3547303		minus	glycerol facilitator	glpF	0	protein-coding		BAL40497.1	281	ECMDS42_3365
AP012306.1	3547728	3547973		plus	conserved protein	yiiU	0	protein-coding		BAL40498.1	81	ECMDS42_3366
AP012306.1	3548058	3548543		minus	ribonuclease E (RNase E) inhibitor protein	rraA	0	protein-coding		BAL40499.1	161	ECMDS42_3367
AP012306.1	3548636	3549562		minus	1,4-dihydroxy-2-naphthoate octaprenyltransferase	menA	0	protein-coding		BAL40500.1	308	ECMDS42_3368
AP012306.1	3549629	3550960		minus	molecular chaperone and ATPase component of HslUV protease	hslU	0	protein-coding		BAL40501.1	443	ECMDS42_3369
AP012306.1	3550970	3551500		minus	peptidase component of the HslUV protease	hslV	0	protein-coding		BAL40502.1	176	ECMDS42_3370
AP012306.1	3551593	3552552		minus	essential cell division protein	ftsN	0	protein-coding		BAL40503.1	319	ECMDS42_3371
AP012306.1	3552644	3553669		minus	DNA-binding transcriptional dual regulator	cytR	0	protein-coding		BAL40504.1	341	ECMDS42_3372
AP012306.1	3553825	3556023		minus	primosome factor n'	priA	0	protein-coding		BAL40505.1	732	ECMDS42_3373
AP012306.1	3556226	3556438		plus	50S ribosomal subunit protein L31	rpmE	0	protein-coding		BAL40506.1	70	ECMDS42_3374
AP012306.1	3556499	3557107		minus	predicted peptidoglycan peptidase	yiiX	0	protein-coding		BAL40507.1	202	ECMDS42_3375
AP012306.1	3557291	3557608		minus	DNA-binding transcriptional repressor, S-adenosylmethionine-binding	metJ	0	protein-coding		BAL40508.1	105	ECMDS42_3376
AP012306.1	3557885	3559045		plus	cystathionine gamma-synthase, PLP-dependent	metB	0	protein-coding		BAL40509.1	386	ECMDS42_3377
AP012306.1	3559048	3561480		plus	fused aspartokinase II/homoserine dehydrogenase II	metL	0	protein-coding		BAL40510.1	810	ECMDS42_3378
AP012306.1	3561829	3562719		plus	5,10-methylenetetrahydrofolate reductase	metF	0	protein-coding		BAL40511.1	296	ECMDS42_3379
AP012306.1	3563048	3565228		plus	catalase/hydroperoxidase HPI(I)	katG	0	protein-coding		BAL40512.1	726	ECMDS42_3380
AP012306.1	3565321	3566226		plus	predicted permease	yijE	0	protein-coding		BAL40513.1	301	ECMDS42_3381
AP012306.1	3566253	3566870		minus	conserved protein	yijF	0	protein-coding		BAL40514.1	205	ECMDS42_3382
AP012306.1	3567145	3568248		minus	glycerol dehydrogenase, NAD	gldA	0	protein-coding		BAL40515.1	367	ECMDS42_3383
AP012306.1	3568259	3568921		minus	fructose-6-phosphate aldolase 2	fsaB	0	protein-coding		BAL40516.1	220	ECMDS42_3384
AP012306.1	3568933	3571434		minus	fused predicted PTS enzymes Hpr component/enzyme I component/enzyme IIA component	ptsA	0	protein-coding		BAL40517.1	833	ECMDS42_3385
AP012306.1	3571743	3572822		plus	predicted enzyme IIC component of PTS	frwC	0	protein-coding		BAL40518.1	359	ECMDS42_3386
AP012306.1	3572837	3573157		plus	predicted enzyme IIB component of PTS	frwB	0	protein-coding		BAL40519.1	106	ECMDS42_3387
AP012306.1	3573208	3575505		plus	predicted formate acetyltransferase 2	pflD	0	protein-coding		BAL40520.1	765	ECMDS42_3388
AP012306.1	3575471	3576349		plus	pyruvate formate lyase II activase	pflC	0	protein-coding		BAL40521.1	292	ECMDS42_3389
AP012306.1	3576351	3576692		plus	predicted enzyme IIB component of PTS	frwD	0	protein-coding		BAL40522.1	113	ECMDS42_3390
AP012306.1	3576679	3577530		minus	predicted DNA-binding transcriptional regulator	yijO	0	protein-coding		BAL40523.1	283	ECMDS42_3391
AP012306.1	3577745	3579478		minus	conserved inner membrane protein	yijP	0	protein-coding		BAL40524.1	577	ECMDS42_3392
AP012306.1	3579660	3582311		minus	phosphoenolpyruvate carboxylase	ppc	0	protein-coding		BAL40525.1	883	ECMDS42_3393
AP012306.1	3582909	3584060		minus	acetylornithine deacetylase	argE	0	protein-coding		BAL40526.1	383	ECMDS42_3394
AP012306.1	3584214	3585218		plus	N-acetyl-gamma-glutamylphosphate reductase, NAD(P)-binding	argC	0	protein-coding		BAL40527.1	334	ECMDS42_3395
AP012306.1	3585229	3586002		plus	acetylglutamate kinase	argB	0	protein-coding		BAL40528.1	257	ECMDS42_3396
AP012306.1	3586063	3587436		plus	argininosuccinate lyase	argH	0	protein-coding		BAL40529.1	457	ECMDS42_3397
AP012306.1	3587498	3587607		minus	uncharacterized gene	oxyS	0	misc_RNA				ECMDS42_3398
AP012306.1	3587703	3588620		plus	DNA-binding transcriptional dual regulator	oxyR	0	protein-coding		BAL40530.1	305	ECMDS42_3399
AP012306.1	3588603	3590003		minus	pyridine nucleotide transhydrogenase, soluble	sthA	0	protein-coding		BAL40531.1	466	ECMDS42_3400
AP012306.1	3590280	3590984		plus	DNA-binding transcriptional repressor	fabR	0	protein-coding		BAL40532.1	234	ECMDS42_3401
AP012306.1	3590984	3591343		plus	conserved inner membrane protein	yijD	0	protein-coding		BAL40533.1	119	ECMDS42_3402
AP012306.1	3591383	3592483		minus	tRNA (uracil-5-)-methyltransferase	trmA	0	protein-coding		BAL40534.1	366	ECMDS42_3403
AP012306.1	3592852	3594696		plus	vitamin B12/cobalamin outer membrane transporter	btuB	0	protein-coding		BAL40535.1	614	ECMDS42_3404
AP012306.1	3594641	3595498		plus	glutamate racemase	murI	0	protein-coding		BAL40536.1	285	ECMDS42_3405
AP012306.1	3595872	3597413		plus	16S ribosomal RNA (rrnB)	rrsB	0	rRNA				ECMDS42_3406
AP012306.1	3597585	3597660		plus	tRNA-Glu	gltT	0	tRNA				ECMDS42_3407
AP012306.1	3597854	3600757		plus	23S ribosomal RNA (rrlB)	rrlB	0	rRNA				ECMDS42_3408
AP012306.1	3600850	3600969		plus	5S ribosomal RNA (rrfB)	rrfB	0	rRNA				ECMDS42_3409
AP012306.1	3601270	3602298		plus	UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding	murB	0	protein-coding		BAL40537.1	342	ECMDS42_3410
AP012306.1	3602295	3603260		plus	bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase/DNA-binding transcriptional repressor, bio-5'-AMP-binding	birA	0	protein-coding		BAL40538.1	321	ECMDS42_3411
AP012306.1	3603289	3604239		minus	pantothenate kinase	coaA	0	protein-coding		BAL40539.1	316	ECMDS42_3412
AP012306.1	3604601	3604676		plus	tRNA-Thr	thrU	0	tRNA				ECMDS42_3413
AP012306.1	3604685	3604769		plus	tRNA-Tyr	tyrU	0	tRNA				ECMDS42_3414
AP012306.1	3604886	3604960		plus	tRNA-Gly	glyT	0	tRNA				ECMDS42_3415
AP012306.1	3604967	3605042		plus	tRNA-Thr	thrT	0	tRNA				ECMDS42_3416
AP012306.1	3605157	3606341		plus	protein chain elongation factor EF-Tu	tufB	0	protein-coding		BAL40540.1	394	ECMDS42_3417
AP012306.1	3606571	3606954		plus	preprotein translocase membrane subunit	secE	0	protein-coding		BAL40541.1	127	ECMDS42_3418
AP012306.1	3606956	3607501		plus	transcription termination factor	nusG	0	protein-coding		BAL40542.1	181	ECMDS42_3419
AP012306.1	3607660	3608088		plus	50S ribosomal subunit protein L11	rplK	0	protein-coding		BAL40543.1	142	ECMDS42_3420
AP012306.1	3608092	3608796		plus	50S ribosomal subunit protein L1	rplA	0	protein-coding		BAL40544.1	234	ECMDS42_3421
AP012306.1	3609209	3609706		plus	50S ribosomal subunit protein L10	rplJ	0	protein-coding		BAL40545.1	165	ECMDS42_3422
AP012306.1	3609773	3610138		plus	50S ribosomal subunit protein L7/L12	rplL	0	protein-coding		BAL40546.1	121	ECMDS42_3423
AP012306.1	3610458	3614486		plus	RNA polymerase, beta subunit	rpoB	0	protein-coding		BAL40547.1	1342	ECMDS42_3424
AP012306.1	3614563	3618786		plus	RNA polymerase, beta prime subunit	rpoC	0	protein-coding		BAL40548.1	1407	ECMDS42_3425
AP012306.1	3618999	3619538		plus	heat shock protein	htrC	0	protein-coding		BAL40549.1	179	ECMDS42_3426
AP012306.1	3619948	3621081		minus	thiamin biosynthesis ThiGH complex subunit	thiH	0	protein-coding		BAL40550.1	377	ECMDS42_3427
AP012306.1	3621078	3621848		minus	thiamin biosynthesis ThiGH complex subunit	thiG	0	protein-coding		BAL40551.1	256	ECMDS42_3428
AP012306.1	3621850	3622050		minus	sulphur carrier protein	thiS	0	protein-coding		BAL40552.1	66	ECMDS42_3429
AP012306.1	3622034	3622789		minus	thiamin (thiazole moiety) biosynthesis protein	thiF	0	protein-coding		BAL40553.1	251	ECMDS42_3430
AP012306.1	3622782	3623417		minus	thiamin phosphate synthase	thiE	0	protein-coding		BAL40554.1	211	ECMDS42_3431
AP012306.1	3623417	3625312		minus	thiamin (pyrimidine moiety) biosynthesis protein	thiC	0	protein-coding		BAL40555.1	631	ECMDS42_3432
AP012306.1	3625545	3626021		minus	stationary phase protein, binds sigma 70 RNA polymerase subunit	rsd	0	protein-coding		BAL40556.1	158	ECMDS42_3433
AP012306.1	3626116	3626889		plus	NADH pyrophosphatase	nudC	0	protein-coding		BAL40557.1	257	ECMDS42_3434
AP012306.1	3626929	3627993		plus	uroporphyrinogen decarboxylase	hemE	0	protein-coding		BAL40558.1	354	ECMDS42_3435
AP012306.1	3628003	3628674		plus	endonuclease V	nfi	0	protein-coding		BAL40559.1	223	ECMDS42_3436
AP012306.1	3628717	3629307		plus	conserved protein	yjaG	0	protein-coding		BAL40560.1	196	ECMDS42_3437
AP012306.1	3629494	3629766		plus	HU, DNA-binding transcriptional regulator, alpha subunit	hupA	0	protein-coding		BAL40561.1	90	ECMDS42_3438
AP012306.1	3629779	3630474		plus	conserved protein	yjaH	0	protein-coding		BAL40562.1	231	ECMDS42_3439
AP012306.1	3630476	3630901		minus	Zn-binding periplasmic protein	zraP	0	protein-coding		BAL40563.1	141	ECMDS42_3440
AP012306.1	3631139	3632536		plus	sensory histidine kinase in two-component regulatory system with ZraR	zraS	0	protein-coding		BAL40564.1	465	ECMDS42_3441
AP012306.1	3632533	3633858		plus	fused DNA-binding response regulator in two-component regulatory system with ZraS	zraR	0	protein-coding		BAL40565.1	441	ECMDS42_3442
AP012306.1	3633855	3635144		minus	phosphoribosylglycinamide synthetase phosphoribosylamine-glycine ligase	purD	0	protein-coding		BAL40566.1	429	ECMDS42_3443
